ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Expense Rate,Research and development expense rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Per Share Net profit before tax (Yuan ¥),Total Asset Growth Rate,Debt ratio %,Net worth/Assets,Net profit before tax/Paid-in capital,Total Asset Turnover,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Current Liability,Current Liabilities/Liability,Long-term Liability to Current Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Cash Turnover Rate,Current Liability to Liability,Cash Flow to Total Assets,CFO to Assets,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,Equity to Liability,Bankrupt?
0.561643836,0.601995203,0.602548316,2.14026026026026e-14,0.0,0.0,0.234841583,0.178753529,0.178753529,0.178753529,0.238063723,0.218874746,4.3031031031031495e-15,0.146718263,0.853281737,0.193371541,0.538230885,1.2872072072072072e-14,1.40697997997998e-13,0.143387097,1.4038766980146292e-13,0.825273274,0.362091945,0.768285988,0.252293452,9.017140932642487e-13,0.153714226,0.348225228,1.3635049445005047e-12,0.997276607,0.0,0.649,0.2849999999999928,0.676,0.997276607,0.715522554,0.6005669,0.031234471,0,0.82739229,2.6437780040733465e-14,0.024873108,0
0.513820504,0.579862625,0.564377108,2.3833433433433435e-14,1.9122144288577152e-14,0.0,0.108310558,0.250052674,0.250052674,0.250052674,0.233714664,0.198463508,1.0885785785785894e-14,0.028418539,0.971581461,0.186102104,0.082458771,0.955955955955956,1.856032032032032e-13,0.019032258,1.2361724137931034e-13,0.855480066,0.444844184,0.480696268,0.373605542,6.429674611398964e-12,0.031544211,0.385594475,8.495132189707366e-13,0.952945581,0.0,3.5171999999999996e-14,2.3139000000000227e-14,7.290000000000001e-14,0.952945581,0.661413554,0.610908148,0.010107947,0,0.815558305,6.052416496945072e-13,0.130412271,0
0.610832155,0.648713476,0.640773061,1.8335135135135135e-14,0.7284569138276553,3.838767676767677e-13,0.249114283,0.190341747,0.190341747,0.190341747,0.253569065,0.213075243,0.08748748748747835,0.083169574,0.916830426,0.209629741,0.055472264,0.9429429429429429,0.938938938938939,0.017903226,7.459052246603971e-13,0.858764086,0.455822153,0.48788571,0.057549727,1.0382117098445596e-12,0.030070118,0.357183017,8.361566094853683e-13,0.330148313,6.844701257861636e-13,4.0037e-14,2.8025800000000278e-14,1.2533800000000002e-14,0.330148313,0.639285719,0.610070075,0.009484378,0,0.855918779,1.4264501018330086e-13,0.046122219,0
0.345780724,0.393153075,0.386583864,1.523303303303303e-14,0.0,6.394575757575758e-13,0.0,0.150014749,0.150014749,0.150014749,0.167155148,0.132258793,0.6016016016015976,0.200320464,0.799679536,0.131234447,0.035982009,0.36536536536536535,0.5225225225225225,0.018225806,2.090027272727273e-12,0.709533951,0.085591431,0.238978369,0.012692684,5.760943005181347e-14,0.120940707,0.334931021,6.450450050454086e-13,0.572843315,7.177520964360588e-13,2.6102900000000002e-14,0.09489999999999094,0.37,0.572843315,0.641799381,0.527786874,0.077961971,0,0.707755813,2.008822810590652e-13,0.017208406,1
0.405986448,0.460586568,0.452165533,1.1471071071071071e-14,0.0595190380761523,7.51589898989899e-13,0.0,0.164299861,0.164299861,0.164299861,0.188711355,0.153197258,0.5035035035034985,0.134746198,0.865253802,0.148073298,0.128935532,0.8068068068068068,2.938148148148148e-14,0.033225806,1.055673145245559e-12,0.820977527,0.395620722,0.535182368,0.07080199,4.462705699481865e-13,0.086954507,0.329008969,8.91148839556004e-13,0.607899657,1.0909948637316561e-12,1.4361400000000002e-14,8.598000000000098e-16,0.538,0.607899657,0.560851398,0.513649297,0.025267564,0,0.746036652,1.0021106924643687e-12,0.027395815,0
0.479354556,0.557893589,0.52674126,0.7447447447447447,0.0,2.697242424242424e-13,0.211964774,0.180734061,0.180734061,0.180734061,0.209227569,0.179407999,0.7087087087087057,0.121474136,0.878525864,0.178146444,0.130434783,1.5549749749749748e-14,2.0067267267267267e-14,0.032903226,9.946155694879834e-13,0.791079985,0.196952653,0.289395544,0.091236639,1.1055421761658032e-12,0.045001986,0.349444173,1.1048028254288597e-12,0.342553884,2.077110901467505e-12,0.8320000000000001,0.5829999999999957,0.785,0.342553884,0.678447705,0.599366786,0.024026344,0,0.810076813,5.277643584521439e-13,0.03074771,0
0.566177546,0.640372874,0.627817335,0.997997997997998,0.6943887775551102,1.2789161616161615e-12,0.007895536,0.21406599,0.21406599,0.21406599,0.275314361,0.224222339,1.6335335335335507e-15,0.146627566,0.853372434,0.217887037,0.262368816,0.8018018018018018,2.616316316316316e-13,0.070967742,3.285027168234065e-13,0.876366188,0.616467642,0.934469237,0.173199463,6.451863212435233e-13,0.147462395,0.342532653,1.159708980827447e-12,0.956751694,6.979570230607965e-14,1.71466e-14,1.427100000000014e-15,0.891,0.956751694,0.681990553,0.573514866,0.024614733,0,0.844954714,1.360315682281073e-13,0.024890477,0
0.438209916,0.525894025,0.499705552,1.0452452452452453e-14,0.0,9.051414141414141e-13,0.0,0.18734988,0.18734988,0.18734988,0.200056727,0.163666491,0.5715715715715672,0.107597424,0.892402576,0.16293643,0.185907046,2.3735935935935938e-14,3.1123223223223224e-14,0.041129032,3.4684890282131663e-13,0.792526441,0.350842424,0.432367109,0.118221237,7.423897409326425e-13,0.087280504,0.353992606,5.472030272452068e-13,0.762133527,6.071205450733752e-14,0.791,0.6729999999999966,0.658,0.762133527,0.633944774,0.611538627,0.031368497,0,0.792322596,4.599786150712878e-14,0.035104624,0
0.471603373,0.526657218,0.52037047,1.867087087087087e-14,0.748496993987976,3.0912222222222226e-13,0.0,0.199317349,0.199317349,0.199317349,0.209889383,0.165850719,0.06356356356355419,0.134474106,0.865525894,0.16501018,0.116941529,0.4644644644644645,2.6125325325325323e-14,0.031935484,1.2143649947753396e-12,0.81745322,0.366305546,0.590694001,0.071384498,3.6281512953367877e-13,0.107950648,0.340160658,1.1032453077699293e-12,0.759384435,6.124330188679245e-13,1.96516e-14,2.2967000000000233e-15,0.0656,0.759384435,0.638487201,0.562434617,0.028463222,0,0.79101902,7.757240325865658e-14,0.027459678,0
0.506654317,0.540612734,0.557096204,1.1054354354354355e-14,0.35871743486973945,2.9396868686868687e-13,0.113877923,0.183978762,0.183978762,0.183978762,0.222463837,0.17217745,0.008668668668658746,0.060344046,0.939655954,0.171118317,0.139430285,1.250870870870871e-14,3.2864864864864864e-14,0.028387097,5.839254963427377e-13,0.831523824,0.397798964,0.495486618,0.079833545,6.937159585492229e-13,0.062942501,0.35257508,8.99853683148335e-13,0.956909579,0.0,1.54123e-14,2.7133000000000277e-15,0.6980000000000001,0.956909579,0.643397523,0.588814756,0.019709953,0,0.80059272,2.5260824847250767e-13,0.063944574,0
0.622970799,0.665994331,0.658921784,2.404174174174174e-14,1.8815931863727452e-14,0.0,0.197489624,0.206396696,0.206396696,0.206396696,0.25545996,0.215711381,2.787887887887918e-15,0.045953382,0.954046618,0.210579896,0.133433283,1.558808808808809e-14,1.8174074074074075e-14,0.026129032,7.828024033437826e-13,0.83538789,0.432934945,0.47031812,0.065395573,7.016904663212435e-13,0.05088247,0.41894211,5.396706357214935e-13,0.996560809,0.0,1.76201e-14,6.726700000000067e-15,0.068,0.996560809,0.575425836,0.688531574,0.016758684,0,0.857604519,2.45801425661917e-14,0.083432278,0
0.507044313,0.57468382,0.552492103,1.573073073073073e-14,1.599178356713427e-14,0.007070707070707071,0.144042919,0.208335089,0.208335089,0.208335089,0.225772903,0.186487911,0.06126126126125186,0.040027814,0.959972186,0.185453586,0.142428786,1.072992992992993e-14,7.973893893893894e-14,0.026935484,4.4360073145245565e-13,0.840837557,0.290512078,0.444505779,0.01322131,1.9520891191709845e-13,0.036847158,0.330662838,2.2214209889001007e-12,0.818323443,0.0,1.14847e-14,0.7629999999999976,0.09870000000000001,0.818323443,0.601050732,0.550587944,0.012804819,0,0.822255279,4.795283095723063e-13,0.095195339,0
0.516062984,0.545518971,0.560254832,1.3357857857857858e-14,0.6683366733466933,1.6466262626262628e-13,0.145864966,0.200581518,0.200581518,0.200581518,0.220856576,0.175868042,0.6826826826826795,0.094930012,0.905069988,0.174783199,0.113943028,0.944944944944945,1.681111111111111e-14,0.026774194,7.406056426332288e-13,0.808933177,0.447625137,0.530128052,0.183443852,1.0172218652849742e-12,0.098905224,0.368656295,5.085020181634712e-13,0.977591701,0.0,1.86656e-14,6.168800000000062e-15,1.78775e-14,0.977591701,0.646670617,0.652020304,0.02903628,0,0.804022833,1.6978615071283271e-13,0.040138114,0
0.481597036,0.54361099,0.528400878,0.07107107107107107,0.6482965931863728,3.939787878787879e-13,0.323008402,0.240276432,0.240276432,0.240276432,0.221045665,0.179031408,0.6126126126126087,0.067267285,0.932732715,0.178063494,0.112443778,0.8108108108108109,1.4047077077077078e-13,0.024677419,9.811382445141067e-13,0.942549419,0.771849914,0.890985732,0.624004014,5.694222694300518e-12,0.059913937,0.362957805,1.2518796165489403e-12,0.820732538,1.4422054507337526e-13,3.10483e-14,1.7363200000000173e-14,5.86968e-14,0.820732538,0.712510618,0.614813251,0.010360942,0,0.803323727,7.434008146639587e-13,0.057330098,0
0.4685809,0.52916485,0.522244231,0.9409409409409409,0.005270541082164328,2.272959595959596e-13,0.0,0.177615777,0.177615777,0.177615777,0.214427531,0.16878813,0.6576576576576542,0.112706715,0.887293285,0.167815399,0.157421289,1.3847547547547547e-14,2.3626326326326328e-14,0.036612903,1.9185671891327063e-12,0.841506676,0.39161,0.505217739,0.106420829,1.0621370984455959e-12,0.054738923,0.345610362,1.1750469223007063e-12,0.452002478,5.866146750524109e-13,1.22698e-14,0.9799999999999996,0.0743,0.452002478,0.665599729,0.582826696,0.016790119,0,0.7939996,5.716179226069305e-13,0.033376274,0
0.491493199,0.547645007,0.545104128,1.3867167167167168e-14,0.08897795591182364,1.2728585858585858e-13,0.089077842,0.171294931,0.171294931,0.171294931,0.220667486,0.175340815,0.6896896896896866,0.157118239,0.842881761,0.174398612,0.155922039,1.271911911911912e-14,1.900710710710711e-14,0.04516129,1.5689241379310345e-12,0.787202505,0.384092632,0.507781276,0.045532096,2.14679481865285e-13,0.116405342,0.339492173,5.967876892028254e-13,0.702610261,1.1317201257861635e-13,1.26465e-14,0.9829999999999997,0.325,0.702610261,0.647417898,0.558700139,0.0357005,0,0.80497231,1.022647657841151e-13,0.022991485,0
0.55428265,0.577518535,0.589806735,1.2952652652652654e-14,0.5711422845691383,5.97029292929293e-13,0.343455815,0.177657916,0.177657916,0.177657916,0.239860074,0.196806507,0.5755755755755713,0.127913656,0.872086344,0.189103386,0.269865067,2.2014514514514514e-14,6.126196196196197e-14,0.075967742,7.249171368861024e-13,0.828284922,0.467124921,0.58646344,0.247044085,1.4333045595854923e-12,0.094508439,0.359937974,7.29820282542886e-13,0.69676722,5.319271488469602e-13,0.729,0.607999999999996,0.9500000000000001,0.69676722,0.652965149,0.64480867,0.025076523,0,0.821570246,2.1842973523421813e-14,0.029033353,0
0.555891386,0.615187527,0.611917126,2.166886886886887e-14,0.5260521042084169,1.1617373737373738e-13,0.001113473,0.178795668,0.178795668,0.178795668,0.233714664,0.185508775,0.7557557557557533,0.025244127,0.974755873,0.184360154,0.073463268,0.4594594594594595,0.9009009009009009,0.017741935,1.3948011494252875e-12,0.887033024,0.485652241,0.583059566,0.283519243,5.564329533678757e-12,0.027601993,0.386950427,2.092924016145308e-12,0.924588686,0.0,3.4069100000000004e-14,1.884200000000018e-14,4.43507e-14,0.924588686,0.638535272,0.607687022,0.007242428,0,0.842455575,6.808289205702718e-14,0.144842381,0
0.460927217,0.531617968,0.51303603,2.4076476476476474e-14,0.7855711422845691,3.586222222222222e-13,0.0,0.168893009,0.168893009,0.168893009,0.21282027,0.169993221,0.73273273273273,0.113885782,0.886114218,0.169029485,0.169415292,0.9179179179179179,1.1389119119119118e-13,0.037258065,9.543364681295716e-14,0.894627683,0.764437167,0.897613766,0.594096166,2.8187637305699484e-12,0.115673165,0.368986758,7.09879717457114e-13,0.959215895,0.0,2.2077900000000002e-14,9.212800000000092e-15,4.0192100000000004e-14,0.959215895,0.811557417,0.669938176,0.020057306,0,0.796177055,3.4968126272912783e-14,0.033003033,0
0.587822357,0.627126036,0.616467691,0.7817817817817818,0.021442885771543085,3.323565656565657e-13,0.268751898,0.318149256,0.318149256,0.318149256,0.303866881,0.26820818,0.818818818818817,0.05577894,0.94422106,0.262589548,0.124437781,1.4612612612612614e-14,1.1510280280280281e-13,0.025967742,4.562009404388715e-13,0.824247131,0.346824228,0.413689493,0.158131373,1.875625077720207e-12,0.045984049,0.369963385,8.743420787083755e-13,0.750459816,3.1432285115303984e-14,1.39291e-14,2.0651000000000217e-15,1.50575e-14,0.750459816,0.675994577,0.620015816,0.017208866,0,0.847082389,5.260721995926734e-13,0.06910352,0
0.488811973,0.548680768,0.539482842,1.426066066066066e-14,0.6362725450901804,3.697343434343434e-13,0.0,0.206818086,0.206818086,0.206818086,0.221423844,0.175491451,0.7977977977977957,0.157722889,0.842277111,0.174549431,0.151424288,9.452282282282283e-14,2.2149709709709712e-13,0.042741935,2.2378307210031348e-13,0.806996002,0.555075985,0.549076379,0.019988825,1.0259284974093265e-13,0.106895125,0.339609341,8.03824419778002e-14,0.641614026,7.983394129979035e-13,1.51095e-14,5.88820000000006e-15,0.155,0.641614026,0.642161895,0.559275286,0.03031502,0,0.802315207,4.941591649694551e-13,0.022888183,0
0.475064593,0.531236372,0.526901868,0.7767767767767768,0.04759519038076152,3.2326464646464646e-13,0.812430408,0.18448443,0.18448443,0.18448443,0.216507516,0.170445131,0.6636636636636603,0.075732382,0.924267618,0.16948948,0.074962519,0.7057057057057057,1.1737437437437439e-14,0.020483871,2.286671995820272e-12,0.759779564,0.04488698,0.128289708,0.006180927,1.0952000000000001e-13,0.030623912,0.342605205,1.3681349142280524e-12,0.369234003,0.0,0.608,0.19699999999999196,0.09,0.369234003,0.644572546,0.569474798,0.03614134,0,0.796182647,2.8919274949083798e-12,0.050819245,0
0.50748306,0.552060619,0.555222442,2.11016016016016e-14,1.537935871743487e-14,2.363868686868687e-13,0.063164288,0.175508828,0.175508828,0.175508828,0.220667486,0.17511486,0.6746746746746713,0.106720682,0.893279318,0.174134681,0.106446777,0.4724724724724725,1.294904904904905e-14,0.026935484,8.271156739811913e-13,0.844377688,0.370533557,0.564031515,0.198090098,1.5582421761658031e-12,0.069579345,0.347263996,1.4887814328960646e-12,0.609984397,7.909059748427673e-13,2.1514200000000002e-14,4.309500000000045e-15,2.07221e-14,0.609984397,0.64414687,0.587665965,0.019150774,0,0.80693289,1.2033778004073442e-13,0.035415594,0
0.532637839,0.581607065,0.577011617,1.5823323323323323e-14,1.0088476953907816e-14,2.646727272727273e-13,0.195465128,0.229446715,0.229446715,0.229446715,0.248369103,0.199894554,0.7407407407407381,0.097681168,0.902318832,0.198800995,0.106446777,1.0071981981981982e-13,6.906166166166166e-14,0.026290323,4.043453500522466e-13,0.800609465,0.305047532,0.303386973,0.009651032,1.3605150259067358e-13,0.038614822,0.339603646,1.422191725529768e-13,0.364037702,1.6555356394129977e-12,1.14448e-14,2.106100000000022e-15,0.10500000000000001,0.364037702,0.630973318,0.561199415,0.019666858,0,0.823380869,3.6825040733197936e-13,0.038938747,0
0.509335543,0.559310946,0.559558863,1.4063863863863863e-14,0.26753507014028055,5.960191919191919e-13,0.22259338,0.18857191,0.18857191,0.18857191,0.224354732,0.180085863,0.907907907907907,0.121171811,0.878828189,0.178508408,0.104947526,0.8318318318318318,1.0,0.027580645,1.1473776384535005e-12,0.797633868,0.268536042,0.403120007,0.007420684,5.598041450777202e-14,0.072574211,0.336851355,9.96144500504541e-13,0.561506394,7.461536687631027e-13,1.7174500000000002e-14,1.634200000000017e-15,0.0877,0.561506394,0.639718379,0.549568074,0.027940905,0,0.807765583,9.22341140529541e-14,0.030827683,0
0.481743285,0.545464457,0.530328176,2.0372372372372373e-14,0.29959919839679355,0.0,0.228363195,0.181534701,0.181534701,0.181534701,0.219627494,0.175717406,0.45745745745745203,0.088883514,0.911116486,0.174775658,0.178410795,0.8838838838838838,7.244658658658658e-13,0.040967742,2.4270741901776388e-14,0.910790845,0.765472132,0.887559615,0.269004973,1.5614184455958549e-12,0.094465805,0.372778166,8.103998990918264e-13,0.994821501,0.0,1.6751e-14,4.851800000000051e-15,1.4248e-14,0.994821501,0.731751291,0.658775572,0.016526741,0,0.805894849,7.508635437881951e-14,0.043029113,0
0.510700531,0.573866114,0.562931634,0.08798798798798799,0.49498997995991983,0.0,0.102743193,0.234966921,0.234966921,0.234966921,0.239765529,0.193417188,0.07487487487486562,0.088792817,0.911207183,0.19245155,0.124437781,1.3484084084084086e-14,2.127887887887888e-14,0.028387097,8.049406478578893e-13,0.806660807,0.320335936,0.421197996,0.024980557,2.0102207253886012e-13,0.068005232,0.346269403,8.32769323915237e-13,0.713535142,0.0,1.3751099999999999e-14,7.419000000000084e-16,0.023100000000000002,0.713535142,0.641021102,0.581021813,0.025056608,0,0.81979572,1.986189409368656e-13,0.043064871,0
0.583483645,0.596380288,0.626425398,1.2084484484484484e-14,0.22945891783567135,1.8486666666666666e-13,0.080979856,0.187855548,0.187855548,0.187855548,0.232958306,0.185508775,0.7257257257257229,0.028116214,0.971883786,0.184533595,0.077961019,0.001911911911911912,0.7117117117117117,0.018225806,1.0416495297805642e-12,0.840295689,0.430480849,0.41241186,0.267951954,5.259172435233161e-12,0.027600041,0.429535936,0.0,0.840868661,1.3568186582809225e-13,2.19452e-14,1.3585700000000136e-14,3.887660000000001e-14,0.840868661,0.620143297,0.655465244,0.010311715,0,0.8325917,8.813625254582574e-14,0.131573739,0
0.462682202,0.531454427,0.514588575,1.4202802802802803e-14,0.0,9.45549494949495e-13,0.268650673,0.170367873,0.170367873,0.170367873,0.214616621,0.169993221,0.48848848848848336,0.156906612,0.843093388,0.169052108,0.035982009,0.04974974974974975,2.741261261261261e-14,0.017741935,5.764047439916406e-12,0.90495754,0.102591624,0.868461522,0.017180872,9.902062176165803e-14,0.09514124,0.355866793,4.018624520686175e-12,0.572487307,8.594139412997903e-13,9.12071e-14,7.047000000000085e-16,0.47200000000000003,0.572487307,0.647428657,0.641752081,0.017016224,0,0.796092603,2.93971283095726e-13,0.023023672,0
0.519182957,0.591092455,0.572139836,0.12012012012012012,0.03577154308617234,2.2123434343434345e-13,0.079967608,0.220555392,0.220555392,0.220555392,0.256216318,0.206597876,2.52282282282285e-15,0.171115881,0.828884119,0.205670764,0.373313343,3.934304304304304e-14,5.0373738738738735e-11,0.089516129,1.5762068965517243e-14,0.769525038,0.534495966,0.645206379,0.123132812,3.793089119170985e-13,0.178420221,0.347309059,3.713234106962664e-13,0.996218894,0.0,0.778,0.6769999999999967,0.455,0.996218894,0.670608758,0.601330548,0.043192624,0,0.822599548,8.873521384928807e-13,0.020803327,0
0.505484327,0.565361971,0.557470957,0.9479479479479479,0.43887775551102204,4.697444444444445e-13,0.120052637,0.178964224,0.178964224,0.178964224,0.225016545,0.179558635,0.007977977977968048,0.10451371,0.89548629,0.178591358,0.253373313,2.167027027027027e-14,5.1341841841841847e-14,0.049032258,2.93674921630094e-13,0.812795902,0.45559378,0.569405865,0.006562903,3.3765906735751296e-14,0.106635246,0.348334173,6.19197679112008e-13,0.960596696,0.0,0.885,0.7369999999999973,0.030600000000000002,0.960596696,0.635963956,0.590874189,0.029163703,0,0.814101748,1.1929511201629449e-13,0.036216904,0
0.502120606,0.561709551,0.546121313,3.891591591591591e-14,0.0,0.0,0.288693188,0.180649783,0.180649783,0.180649783,0.225489269,0.182420728,0.7127127127127099,0.115820661,0.884179339,0.181487067,0.100449775,0.2502502502502503,2.514084084084084e-14,0.026451613,6.973638453500522e-13,0.857066868,0.541108585,0.766607245,0.035949204,1.6784528497409327e-13,0.117555625,0.351852422,1.049175378405651e-12,0.959084937,0.0,3.21943e-14,1.299350000000013e-14,0.406,0.959084937,0.647820645,0.606902961,0.023891025,0,0.813410819,5.860784114053012e-14,0.032401475,0
